tx_id,payload_size,prompt_length,response_length,sample_index,batch_size,full_bytes,compact_bytes,saved_bytes,byte_reduction_ratio,full_onchain_calldata_total_gas,full_onchain_calldata_amortized_gas,full_onchain_calldata_reduction_ratio,compact_external_da_total_gas,compact_external_da_amortized_gas,compact_external_da_reduction_ratio,compact_eip4844_like_total_gas,compact_eip4844_like_amortized_gas,compact_eip4844_like_reduction_ratio,compact_modular_da_sampling_total_gas,compact_modular_da_sampling_amortized_gas,compact_modular_da_sampling_reduction_ratio
cost-p128-q256-s46,128,256,128,46,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s46,128,256,128,46,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s46,128,256,128,46,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s46,128,256,128,46,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s47,128,256,128,47,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s47,128,256,128,47,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s47,128,256,128,47,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s47,128,256,128,47,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s48,128,256,128,48,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s48,128,256,128,48,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s48,128,256,128,48,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s48,128,256,128,48,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s49,128,256,128,49,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s49,128,256,128,49,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s49,128,256,128,49,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s49,128,256,128,49,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s50,128,256,128,50,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s50,128,256,128,50,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s50,128,256,128,50,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s50,128,256,128,50,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s51,128,256,128,51,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s51,128,256,128,51,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s51,128,256,128,51,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s51,128,256,128,51,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s52,128,256,128,52,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s52,128,256,128,52,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s52,128,256,128,52,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s52,128,256,128,52,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s53,128,256,128,53,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s53,128,256,128,53,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s53,128,256,128,53,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s53,128,256,128,53,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s54,128,256,128,54,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s54,128,256,128,54,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s54,128,256,128,54,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s54,128,256,128,54,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s55,128,256,128,55,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s55,128,256,128,55,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s55,128,256,128,55,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s55,128,256,128,55,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s56,128,256,128,56,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s56,128,256,128,56,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s56,128,256,128,56,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s56,128,256,128,56,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s57,128,256,128,57,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s57,128,256,128,57,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s57,128,256,128,57,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s57,128,256,128,57,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s58,128,256,128,58,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s58,128,256,128,58,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s58,128,256,128,58,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s58,128,256,128,58,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s59,128,256,128,59,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s59,128,256,128,59,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s59,128,256,128,59,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s59,128,256,128,59,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s60,128,256,128,60,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s60,128,256,128,60,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s60,128,256,128,60,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s60,128,256,128,60,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s61,128,256,128,61,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s61,128,256,128,61,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s61,128,256,128,61,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s61,128,256,128,61,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s62,128,256,128,62,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s62,128,256,128,62,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s62,128,256,128,62,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s62,128,256,128,62,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s63,128,256,128,63,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s63,128,256,128,63,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s63,128,256,128,63,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s63,128,256,128,63,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s64,128,256,128,64,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s64,128,256,128,64,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s64,128,256,128,64,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s64,128,256,128,64,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s65,128,256,128,65,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s65,128,256,128,65,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s65,128,256,128,65,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s65,128,256,128,65,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s66,128,256,128,66,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s66,128,256,128,66,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s66,128,256,128,66,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s66,128,256,128,66,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s67,128,256,128,67,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s67,128,256,128,67,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s67,128,256,128,67,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s67,128,256,128,67,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s68,128,256,128,68,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s68,128,256,128,68,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s68,128,256,128,68,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s68,128,256,128,68,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s69,128,256,128,69,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s69,128,256,128,69,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s69,128,256,128,69,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s69,128,256,128,69,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s70,128,256,128,70,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s70,128,256,128,70,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s70,128,256,128,70,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s70,128,256,128,70,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s71,128,256,128,71,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s71,128,256,128,71,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s71,128,256,128,71,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
cost-p128-q256-s71,128,256,128,71,1000,1701,406,1295,0.7613168724279835,27216.0,27.216,0.0,10238.2,10.2382,0.6238168724279836,8026.9,8.0269,0.7050668724279835,7261.45,7.26145,0.7331918724279836
cost-p128-q256-s72,128,256,128,72,1,1877,406,1471,0.783697389451252,30032.0,30032.0,0.0,10625.400000000001,10625.400000000001,0.6461973894512519,8185.3,8185.3,0.727447389451252,7340.65,7340.65,0.7555723894512519
cost-p128-q256-s72,128,256,128,72,10,1877,406,1471,0.783697389451252,30032.0,3003.2,0.0,10625.400000000001,1062.5400000000002,0.6461973894512519,8185.3,818.53,0.727447389451252,7340.65,734.0649999999999,0.7555723894512519
cost-p128-q256-s72,128,256,128,72,100,1877,406,1471,0.783697389451252,30032.0,300.32,0.0,10625.400000000001,106.25400000000002,0.6461973894512519,8185.3,81.85300000000001,0.727447389451252,7340.65,73.4065,0.7555723894512519
cost-p128-q256-s72,128,256,128,72,1000,1877,406,1471,0.783697389451252,30032.0,30.032,0.0,10625.400000000001,10.6254,0.6461973894512519,8185.3,8.1853,0.727447389451252,7340.65,7.340649999999999,0.7555723894512519
cost-p128-q256-s73,128,256,128,73,1,2053,406,1647,0.8022406234778373,32848.0,32848.0,0.0,11012.6,11012.6,0.6647406234778374,8343.7,8343.7,0.7459906234778373,7419.85,7419.85,0.7741156234778374
cost-p128-q256-s73,128,256,128,73,10,2053,406,1647,0.8022406234778373,32848.0,3284.8,0.0,11012.6,1101.26,0.6647406234778374,8343.7,834.3700000000001,0.7459906234778373,7419.85,741.985,0.7741156234778374
cost-p128-q256-s73,128,256,128,73,100,2053,406,1647,0.8022406234778373,32848.0,328.48,0.0,11012.6,110.126,0.6647406234778374,8343.7,83.43700000000001,0.7459906234778373,7419.85,74.19850000000001,0.7741156234778374
cost-p128-q256-s73,128,256,128,73,1000,2053,406,1647,0.8022406234778373,32848.0,32.848,0.0,11012.6,11.0126,0.6647406234778374,8343.7,8.3437,0.7459906234778373,7419.85,7.41985,0.7741156234778374
cost-p128-q256-s74,128,256,128,74,1,2229,406,1823,0.8178555406011665,35664.0,35664.0,0.0,11399.8,11399.8,0.6803555406011664,8502.1,8502.1,0.7616055406011665,7499.05,7499.05,0.7897305406011664
cost-p128-q256-s74,128,256,128,74,10,2229,406,1823,0.8178555406011665,35664.0,3566.4,0.0,11399.8,1139.98,0.6803555406011664,8502.1,850.21,0.7616055406011665,7499.05,749.905,0.7897305406011664
cost-p128-q256-s74,128,256,128,74,100,2229,406,1823,0.8178555406011665,35664.0,356.64,0.0,11399.8,113.99799999999999,0.6803555406011664,8502.1,85.021,0.7616055406011665,7499.05,74.9905,0.7897305406011664
cost-p128-q256-s74,128,256,128,74,1000,2229,406,1823,0.8178555406011665,35664.0,35.664,0.0,11399.8,11.399799999999999,0.6803555406011664,8502.1,8.5021,0.7616055406011665,7499.05,7.49905,0.7897305406011664
cost-p128-q256-s75,128,256,128,75,1,1525,406,1119,0.7337704918032787,24400.0,24400.0,0.0,9851.0,9851.0,0.5962704918032787,7868.5,7868.5,0.6775204918032787,7182.25,7182.25,0.7056454918032787
cost-p128-q256-s75,128,256,128,75,10,1525,406,1119,0.7337704918032787,24400.0,2440.0,0.0,9851.0,985.1,0.5962704918032787,7868.5,786.85,0.6775204918032787,7182.25,718.225,0.7056454918032787
cost-p128-q256-s75,128,256,128,75,100,1525,406,1119,0.7337704918032787,24400.0,244.0,0.0,9851.0,98.51,0.5962704918032787,7868.5,78.685,0.6775204918032787,7182.25,71.8225,0.7056454918032787
cost-p128-q256-s75,128,256,128,75,1000,1525,406,1119,0.7337704918032787,24400.0,24.4,0.0,9851.0,9.851,0.5962704918032787,7868.5,7.8685,0.6775204918032787,7182.25,7.18225,0.7056454918032787
cost-p128-q256-s76,128,256,128,76,1,1701,406,1295,0.7613168724279835,27216.0,27216.0,0.0,10238.2,10238.2,0.6238168724279836,8026.9,8026.9,0.7050668724279835,7261.45,7261.45,0.7331918724279836
cost-p128-q256-s76,128,256,128,76,10,1701,406,1295,0.7613168724279835,27216.0,2721.6,0.0,10238.2,1023.82,0.6238168724279836,8026.9,802.6899999999999,0.7050668724279835,7261.45,726.145,0.7331918724279836
cost-p128-q256-s76,128,256,128,76,100,1701,406,1295,0.7613168724279835,27216.0,272.16,0.0,10238.2,102.382,0.6238168724279836,8026.9,80.26899999999999,0.7050668724279835,7261.45,72.61449999999999,0.7331918724279836
